Generation,Inclinations,RAANs,Fitness1_crt,Fitness2_cdt
19,"[62.79262460441508, 34.678815492605764, 61.501919252434014]","[344.6233389008154, 2.696801208887993, 356.87405194240307]",40690.0,-4080.0
19,"[62.79262460441508, 32.181954331184954, 63.196098194487746]","[344.6233389008154, 1.1729100692743724, 356.5293769016652]",40710.0,-4160.0
19,"[62.48846698472124, 34.678815492605764, 63.196098194487746]","[346.9303527939651, 2.696801208887993, 356.5293769016652]",40730.0,-4120.0
19,"[62.48846698472124, 34.678815492605764, 63.196098194487746]","[346.9303527939651, 2.696801208887993, 356.5293769016652]",40730.0,-4120.0
19,"[63.23183317101094, 32.409826261446135, 63.979578206299024]","[345.200001784071, 3.2138486127584405, 356.04811856504114]",40740.0,-4130.0
19,"[62.79262460441508, 32.409826261446135, 63.979578206299024]","[344.6233389008154, 3.2138486127584405, 356.04811856504114]",40740.0,-4130.0
19,"[62.79262460441508, 32.409826261446135, 63.979578206299024]","[344.6233389008154, 3.2138486127584405, 356.04811856504114]",40740.0,-4130.0
19,"[62.79262460441508, 32.63676316952663, 63.196098194487746]","[344.6233389008154, 4.344025339716375, 356.5293769016652]",40750.0,-4120.0
19,"[62.79262460441508, 33.288050962652015, 63.196098194487746]","[344.6233389008154, 3.4912455292497797, 356.5293769016652]",40760.0,-4110.0
20,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
20,"[62.79262460441508, 34.678815492605764, 61.501919252434014]","[344.6233389008154, 2.696801208887993, 356.87405194240307]",40690.0,-4080.0
20,"[63.76708469748451, 31.692507835570627, 63.196098194487746]","[343.75006203169545, 3.6188032203499514, 356.5293769016652]",40700.0,-4190.0
20,"[63.13320760669644, 31.692507835570627, 63.196098194487746]","[344.27745234072205, 3.6188032203499514, 356.5293769016652]",40700.0,-4190.0
20,"[62.79262460441508, 32.181954331184954, 63.196098194487746]","[344.6233389008154, 1.1729100692743724, 356.5293769016652]",40710.0,-4160.0
20,"[63.23183317101094, 32.42119409239108, 63.979578206299024]","[345.200001784071, 4.1882997863308935, 356.04811856504114]",40720.0,-4150.0
20,"[62.48846698472124, 34.678815492605764, 63.196098194487746]","[346.9303527939651, 2.696801208887993, 356.5293769016652]",40730.0,-4120.0
20,"[62.48846698472124, 34.678815492605764, 63.196098194487746]","[346.9303527939651, 2.696801208887993, 356.5293769016652]",40730.0,-4120.0
20,"[62.79262460441508, 32.409826261446135, 63.979578206299024]","[344.6233389008154, 3.2138486127584405, 356.04811856504114]",40740.0,-4130.0
20,"[63.23183317101094, 32.409826261446135, 63.979578206299024]","[345.200001784071, 3.2138486127584405, 356.04811856504114]",40740.0,-4130.0
21,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
21,"[63.23183317101094, 31.98668671817451, 63.979578206299024]","[345.200001784071, 3.3050233689856205, 356.04811856504114]",40680.0,-4190.0
21,"[62.79262460441508, 34.678815492605764, 61.501919252434014]","[344.6233389008154, 2.696801208887993, 356.87405194240307]",40690.0,-4080.0
21,"[62.79262460441508, 34.678815492605764, 61.501919252434014]","[344.6233389008154, 2.696801208887993, 356.87405194240307]",40690.0,-4080.0
21,"[63.76708469748451, 31.692507835570627, 63.196098194487746]","[343.75006203169545, 3.6188032203499514, 356.5293769016652]",40700.0,-4190.0
21,"[63.76708469748451, 31.692507835570627, 63.196098194487746]","[343.75006203169545, 3.6188032203499514, 356.5293769016652]",40700.0,-4190.0
21,"[63.13320760669644, 31.692507835570627, 63.196098194487746]","[344.27745234072205, 3.6188032203499514, 356.5293769016652]",40700.0,-4190.0
21,"[64.35578303053971, 32.409826261446135, 63.979578206299024]","[346.5796930187716, 3.2138486127584405, 356.04811856504114]",40700.0,-4170.0
21,"[62.79262460441508, 32.181954331184954, 63.196098194487746]","[344.6233389008154, 1.1729100692743724, 356.5293769016652]",40710.0,-4160.0
21,"[62.79262460441508, 32.181954331184954, 63.196098194487746]","[344.6233389008154, 1.1729100692743724, 356.5293769016652]",40710.0,-4160.0
22,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
22,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
22,"[63.13320760669644, 31.692507835570627, 61.24928961522785]","[344.27745234072205, 3.6188032203499514, 355.69542978139157]",40680.0,-4210.0
22,"[63.23183317101094, 31.98668671817451, 63.979578206299024]","[345.200001784071, 3.3050233689856205, 356.04811856504114]",40680.0,-4190.0
22,"[63.23183317101094, 31.98668671817451, 63.979578206299024]","[345.200001784071, 3.3050233689856205, 356.04811856504114]",40680.0,-4190.0
22,"[62.79262460441508, 34.678815492605764, 61.501919252434014]","[344.6233389008154, 2.696801208887993, 356.87405194240307]",40690.0,-4080.0
22,"[62.79262460441508, 34.678815492605764, 61.501919252434014]","[344.6233389008154, 2.696801208887993, 356.87405194240307]",40690.0,-4080.0
22,"[63.76708469748451, 31.692507835570627, 63.196098194487746]","[343.75006203169545, 3.6188032203499514, 356.5293769016652]",40700.0,-4190.0
22,"[63.13320760669644, 31.692507835570627, 63.196098194487746]","[344.27745234072205, 3.6188032203499514, 356.5293769016652]",40700.0,-4190.0
22,"[63.76708469748451, 31.692507835570627, 63.196098194487746]","[343.75006203169545, 3.6188032203499514, 356.5293769016652]",40700.0,-4190.0
23,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
23,"[25.16864459001281, 67.0303057171975, 20.968629020792214]","[287.18985608890495, 116.13747100234136, 271.3664232586269]",40340.0,-8570.0
23,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
23,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
23,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
23,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
23,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
23,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
23,"[62.79262460441508, 31.692507835570627, 63.303751593888364]","[344.6233389008154, 3.6188032203499514, 356.44995842879024]",40660.0,-4210.0
23,"[64.09772214761564, 31.692507835570627, 63.196098194487746]","[345.06958259601606, 3.6188032203499514, 356.5293769016652]",40670.0,-4220.0
24,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
24,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
24,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
24,"[25.16864459001281, 67.0303057171975, 20.968629020792214]","[287.18985608890495, 116.13747100234136, 271.3664232586269]",40340.0,-8570.0
24,"[25.16864459001281, 67.0303057171975, 20.968629020792214]","[287.18985608890495, 116.13747100234136, 271.3664232586269]",40340.0,-8570.0
24,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
24,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
24,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
24,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
24,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
25,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
25,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
25,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
25,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
25,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
25,"[25.16864459001281, 67.0303057171975, 20.968629020792214]","[287.18985608890495, 116.13747100234136, 271.3664232586269]",40340.0,-8570.0
25,"[25.16864459001281, 67.0303057171975, 20.968629020792214]","[287.18985608890495, 116.13747100234136, 271.3664232586269]",40340.0,-8570.0
25,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
25,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
25,"[62.79262460441508, 31.692507835570627, 63.196098194487746]","[344.6233389008154, 3.6188032203499514, 356.5293769016652]",40650.0,-4220.0
26,"[24.748913130950914, 68.37861513462595, 20.22120458737018]","[284.1023512344608, 120.0137468175138, 285.28298931957545]",40040.0,-8840.0
26,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
26,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
26,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
26,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
26,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
26,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
26,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
26,"[25.16864459001281, 67.64334434100458, 20.968629020792214]","[287.18985608890495, 115.58059476334383, 271.3664232586269]",40310.0,-8590.0
26,"[25.16864459001281, 67.0303057171975, 20.968629020792214]","[287.18985608890495, 116.13747100234136, 271.3664232586269]",40340.0,-8570.0
27,"[24.748913130950914, 68.37861513462595, 20.22120458737018]","[284.1023512344608, 120.0137468175138, 285.28298931957545]",40040.0,-8840.0
27,"[24.748913130950914, 68.37861513462595, 20.22120458737018]","[284.1023512344608, 120.0137468175138, 285.28298931957545]",40040.0,-8840.0
27,"[25.360599177515, 68.85428961911512, 20.22120458737018]","[283.13794009709864, 120.67352268767974, 285.28298931957545]",40130.0,-8750.0
27,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
27,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
27,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
27,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
27,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
27,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
27,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
28,"[23.85645711374248, 68.15955795945843, 20.621721183046247]","[282.8734786445407, 120.49748430489062, 286.5233110487301]",39730.0,-9150.0
28,"[24.748913130950914, 68.37861513462595, 20.22120458737018]","[284.1023512344608, 120.0137468175138, 285.28298931957545]",40040.0,-8840.0
28,"[24.748913130950914, 68.37861513462595, 20.22120458737018]","[284.1023512344608, 120.0137468175138, 285.28298931957545]",40040.0,-8840.0
28,"[24.748913130950914, 68.37861513462595, 20.22120458737018]","[284.1023512344608, 120.0137468175138, 285.28298931957545]",40040.0,-8840.0
28,"[24.748913130950914, 68.37861513462595, 20.22120458737018]","[284.1023512344608, 120.0137468175138, 285.28298931957545]",40040.0,-8840.0
28,"[25.360599177515, 68.37861513462595, 20.210764128452716]","[283.13794009709864, 120.0137468175138, 284.6118734177444]",40110.0,-8770.0
28,"[25.360599177515, 68.85428961911512, 20.22120458737018]","[283.13794009709864, 120.67352268767974, 285.28298931957545]",40130.0,-8750.0
28,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
28,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
28,"[25.360599177515, 68.37861513462595, 20.22120458737018]","[283.13794009709864, 120.0137468175138, 285.28298931957545]",40160.0,-8720.0
29,"[23.85645711374248, 68.15955795945843, 20.621721183046247]","[282.8734786445407, 120.49748430489062, 286.5233110487301]",39730.0,-9150.0
29,"[23.25712628549133, 67.79964038900381, 20.794022455407422]","[286.56938793082145, 116.89078197090845, 271.4418253007382]",39810.0,-9100.0
29,"[24.748913130950914, 68.37861513462595, 20.0]","[284.1023512344608, 120.0137468175138, 284.77703755566995]",39970.0,-8910.0
29,"[24.00919731737759, 67.90916897658758, 20.59376415756939]","[286.7016186571004, 116.64891322722005, 270.82166443616086]",39980.0,-8930.0
29,"[24.748913130950914, 68.24182178595434, 20.22120458737018]","[284.1023512344608, 120.06579093605454, 285.28298931957545]",40030.0,-8850.0
29,"[24.748913130950914, 68.37861513462595, 20.22120458737018]","[284.1023512344608, 120.0137468175138, 285.28298931957545]",40040.0,-8840.0
29,"[24.748913130950914, 68.37861513462595, 20.22120458737018]","[284.1023512344608, 120.0137468175138, 285.28298931957545]",40040.0,-8840.0
29,"[24.748913130950914, 68.37861513462595, 20.22120458737018]","[284.1023512344608, 120.0137468175138, 285.28298931957545]",40040.0,-8840.0
29,"[24.748913130950914, 68.37861513462595, 20.22120458737018]","[284.1023512344608, 120.0137468175138, 285.28298931957545]",40040.0,-8840.0
29,"[25.360599177515, 68.37861513462595, 20.210764128452716]","[283.13794009709864, 120.0137468175138, 284.6118734177444]",40110.0,-8770.0
30,"[23.85645711374248, 68.15955795945843, 20.621721183046247]","[282.8734786445407, 120.49748430489062, 286.5233110487301]",39730.0,-9150.0
30,"[23.85645711374248, 68.15955795945843, 20.0]","[282.8734786445407, 120.49748430489062, 287.68185681170684]",39760.0,-9120.0
30,"[23.25712628549133, 67.79964038900381, 20.794022455407422]","[286.56938793082145, 116.89078197090845, 271.4418253007382]",39810.0,-9100.0
30,"[23.576303371347855, 67.90916897658758, 20.54005452782917]","[287.41283693952545, 116.64891322722005, 271.22942769873407]",39820.0,-9090.0
30,"[22.53074453449249, 68.59807597338005, 20.59216750284154]","[290.49430993084616, 114.16405732962568, 257.3405059312073]",39900.0,-9580.0
30,"[24.748913130950914, 68.37861513462595, 20.0]","[284.1023512344608, 120.0137468175138, 284.77703755566995]",39970.0,-8910.0
30,"[24.00919731737759, 67.90916897658758, 20.59376415756939]","[286.7016186571004, 116.64891322722005, 270.82166443616086]",39980.0,-8930.0
30,"[24.748913130950914, 68.37861513462595, 20.298474507984363]","[284.1023512344608, 120.0137468175138, 283.87346451141207]",40010.0,-8870.0
30,"[23.703354294095547, 67.90916897658758, 20.23746445155166]","[287.18382422578145, 116.64891322722005, 271.3585156229079]",40220.0,-9110.0
30,"[21.146296355451824, 66.69112604765695, 20.966323727768597]","[290.2332988904948, 113.07624566002544, 256.3603395527463]",40290.0,-10310.0
31,"[23.85645711374248, 68.15955795945843, 20.621721183046247]","[282.8734786445407, 120.49748430489062, 286.5233110487301]",39730.0,-9150.0
31,"[23.85645711374248, 68.15955795945843, 20.0]","[282.8734786445407, 120.49748430489062, 287.68185681170684]",39760.0,-9120.0
31,"[23.25712628549133, 67.79964038900381, 20.794022455407422]","[286.56938793082145, 116.89078197090845, 271.4418253007382]",39810.0,-9100.0
31,"[23.576303371347855, 67.90916897658758, 20.54005452782917]","[287.41283693952545, 116.64891322722005, 271.22942769873407]",39820.0,-9090.0
31,"[22.53074453449249, 68.59807597338005, 20.59216750284154]","[290.49430993084616, 114.16405732962568, 257.3405059312073]",39900.0,-9580.0
31,"[22.53074453449249, 68.59807597338005, 20.59216750284154]","[290.49430993084616, 114.16405732962568, 257.3405059312073]",39900.0,-9580.0
31,"[22.53074453449249, 68.59807597338005, 20.59216750284154]","[290.49430993084616, 114.16405732962568, 257.3405059312073]",39900.0,-9580.0
31,"[24.748913130950914, 68.37861513462595, 20.0]","[284.1023512344608, 120.0137468175138, 284.77703755566995]",39970.0,-8910.0
31,"[24.748913130950914, 68.37861513462595, 20.0]","[284.1023512344608, 120.0137468175138, 284.77703755566995]",39970.0,-8910.0
31,"[24.00919731737759, 67.90916897658758, 20.59376415756939]","[286.7016186571004, 116.64891322722005, 270.82166443616086]",39980.0,-8930.0
32,"[23.053523952920173, 67.7879798411739, 20.658786753605]","[288.9535734351858, 114.74960342980398, 264.520166732353]",39630.0,-9260.0
32,"[22.520756130148893, 67.90916897658758, 20.23746445155166]","[287.0646360789562, 116.64891322722005, 271.3585156229079]",39660.0,-9670.0
32,"[23.85645711374248, 68.15955795945843, 20.621721183046247]","[282.8734786445407, 120.49748430489062, 286.5233110487301]",39730.0,-9150.0
32,"[23.703354294095547, 67.90916897658758, 20.0]","[287.18382422578145, 116.64891322722005, 271.4714005379394]",39740.0,-9170.0
32,"[23.85645711374248, 68.15955795945843, 20.0]","[282.8734786445407, 120.49748430489062, 287.68185681170684]",39760.0,-9120.0
32,"[23.25712628549133, 67.79964038900381, 20.794022455407422]","[286.56938793082145, 116.89078197090845, 271.4418253007382]",39810.0,-9100.0
32,"[23.576303371347855, 67.90916897658758, 20.54005452782917]","[287.41283693952545, 116.64891322722005, 271.22942769873407]",39820.0,-9090.0
32,"[23.576303371347855, 67.90916897658758, 20.54005452782917]","[287.41283693952545, 116.64891322722005, 271.22942769873407]",39820.0,-9090.0
32,"[22.53074453449249, 68.59807597338005, 20.59216750284154]","[290.49430993084616, 114.16405732962568, 257.3405059312073]",39900.0,-9580.0
32,"[22.53074453449249, 68.59807597338005, 20.59216750284154]","[290.49430993084616, 114.16405732962568, 257.3405059312073]",39900.0,-9580.0
33,"[21.979042505203818, 67.425535005378, 21.080109055658337]","[291.9048944693686, 114.46040486437562, 257.68181784179814]",39560.0,-9950.0
33,"[23.053523952920173, 67.7879798411739, 20.658786753605]","[288.9535734351858, 114.74960342980398, 264.520166732353]",39630.0,-9260.0
33,"[22.520756130148893, 67.90916897658758, 20.23746445155166]","[287.0646360789562, 116.64891322722005, 271.3585156229079]",39660.0,-9670.0
33,"[23.193600824117485, 68.37881696641924, 20.606944342943894]","[286.6838942876934, 117.33077081725816, 271.9319084899687]",39720.0,-9190.0
33,"[23.85645711374248, 68.15955795945843, 20.621721183046247]","[282.8734786445407, 120.49748430489062, 286.5233110487301]",39730.0,-9150.0
33,"[23.85645711374248, 68.15955795945843, 20.621721183046247]","[282.8734786445407, 120.49748430489062, 286.5233110487301]",39730.0,-9150.0
33,"[23.703354294095547, 67.90916897658758, 20.0]","[287.18382422578145, 116.64891322722005, 271.4714005379394]",39740.0,-9170.0
33,"[23.85645711374248, 69.21494857783675, 20.621721183046247]","[282.8734786445407, 120.55114598829793, 286.5233110487301]",39740.0,-9140.0
33,"[22.53074453449249, 68.59807597338005, 20.59216750284154]","[290.49430993084616, 114.16405732962568, 257.3405059312073]",39900.0,-9580.0
33,"[22.53074453449249, 68.59807597338005, 20.59216750284154]","[290.49430993084616, 114.16405732962568, 257.3405059312073]",39900.0,-9580.0
34,"[22.52575033232069, 68.25362247498381, 20.4148159771966]","[288.7794730049012, 115.40648527842286, 264.3495107770576]",39190.0,-9700.0
34,"[21.979042505203818, 67.425535005378, 21.080109055658337]","[291.9048944693686, 114.46040486437562, 257.68181784179814]",39560.0,-9950.0
34,"[21.979042505203818, 67.28809941722429, 21.080109055658337]","[291.9048944693686, 114.89215411353794, 257.68181784179814]",39570.0,-9940.0
34,"[23.053523952920173, 67.7879798411739, 20.658786753605]","[288.9535734351858, 114.74960342980398, 264.520166732353]",39630.0,-9260.0
34,"[23.053523952920173, 67.7879798411739, 20.658786753605]","[288.9535734351858, 114.74960342980398, 264.520166732353]",39630.0,-9260.0
34,"[22.520756130148893, 67.90916897658758, 20.23746445155166]","[287.0646360789562, 116.64891322722005, 271.3585156229079]",39660.0,-9670.0
34,"[22.520756130148893, 67.90916897658758, 20.23746445155166]","[287.0646360789562, 116.64891322722005, 271.3585156229079]",39660.0,-9670.0
34,"[21.979042505203818, 67.425535005378, 21.709177608498297]","[291.9048944693686, 114.46040486437562, 257.45053584216447]",39720.0,-9810.0
34,"[21.146296355451824, 66.69112604765695, 20.0]","[290.2332988904948, 113.07624566002544, 255.87457726604868]",39840.0,-10500.0
34,"[22.53074453449249, 68.59807597338005, 20.59216750284154]","[290.49430993084616, 114.16405732962568, 257.3405059312073]",39900.0,-9580.0
35,"[22.52575033232069, 68.25362247498381, 20.4148159771966]","[288.7794730049012, 115.40648527842286, 264.3495107770576]",39190.0,-9700.0
35,"[22.52575033232069, 68.25362247498381, 20.4148159771966]","[288.7794730049012, 115.40648527842286, 264.3495107770576]",39190.0,-9700.0
35,"[22.53074453449249, 68.59807597338005, 20.0]","[290.49430993084616, 114.16405732962568, 258.22107811735805]",39250.0,-9630.0
35,"[22.53074453449249, 68.59807597338005, 20.733234365491864]","[290.49430993084616, 114.16405732962568, 258.0166523585897]",39370.0,-9510.0
35,"[21.979042505203818, 67.425535005378, 21.080109055658337]","[291.9048944693686, 114.46040486437562, 257.68181784179814]",39560.0,-9950.0
35,"[21.979042505203818, 67.28809941722429, 21.080109055658337]","[291.9048944693686, 114.89215411353794, 257.68181784179814]",39570.0,-9940.0
35,"[23.053523952920173, 67.7879798411739, 20.658786753605]","[288.9535734351858, 114.74960342980398, 264.520166732353]",39630.0,-9260.0
35,"[23.053523952920173, 67.7879798411739, 20.658786753605]","[288.9535734351858, 114.74960342980398, 264.520166732353]",39630.0,-9260.0
35,"[22.520756130148893, 67.90916897658758, 20.23746445155166]","[287.0646360789562, 116.64891322722005, 271.3585156229079]",39660.0,-9670.0
35,"[22.520756130148893, 67.90916897658758, 20.23746445155166]","[287.0646360789562, 116.64891322722005, 271.3585156229079]",39660.0,-9670.0
36,"[21.06561240581897, 68.25362247498381, 20.4148159771966]","[287.41483576510245, 115.40648527842286, 264.3495107770576]",38450.0,-10440.0
36,"[21.979042505203818, 67.28809941722429, 20.55386354341623]","[291.9048944693686, 114.89215411353794, 258.9891534939081]",38780.0,-10110.0
36,"[22.52575033232069, 68.25362247498381, 20.4148159771966]","[288.7794730049012, 115.40648527842286, 264.3495107770576]",39190.0,-9700.0
36,"[22.52575033232069, 68.25362247498381, 20.4148159771966]","[288.7794730049012, 115.40648527842286, 264.3495107770576]",39190.0,-9700.0
36,"[22.52575033232069, 68.25362247498381, 20.4148159771966]","[288.7794730049012, 115.40648527842286, 264.3495107770576]",39190.0,-9700.0
36,"[22.53074453449249, 68.59807597338005, 20.0]","[290.49430993084616, 114.16405732962568, 258.22107811735805]",39250.0,-9630.0
36,"[22.53074453449249, 68.59807597338005, 20.733234365491864]","[290.49430993084616, 114.16405732962568, 258.0166523585897]",39370.0,-9510.0
36,"[21.979042505203818, 67.425535005378, 21.080109055658337]","[291.9048944693686, 114.46040486437562, 257.68181784179814]",39560.0,-9950.0
36,"[21.979042505203818, 67.28809941722429, 21.080109055658337]","[291.9048944693686, 114.89215411353794, 257.68181784179814]",39570.0,-9940.0
36,"[21.146296355451824, 66.69112604765695, 20.0]","[290.2332988904948, 113.07624566002544, 255.87457726604868]",39840.0,-10500.0
37,"[21.06561240581897, 68.25362247498381, 20.4148159771966]","[287.41483576510245, 115.40648527842286, 264.3495107770576]",38450.0,-10440.0
37,"[21.979042505203818, 67.28809941722429, 20.55386354341623]","[291.9048944693686, 114.89215411353794, 258.9891534939081]",38780.0,-10110.0
37,"[21.146296355451824, 67.70010245995111, 20.563429407908934]","[290.2332988904948, 114.37339168445051, 256.1178529021418]",39120.0,-10390.0
37,"[22.52575033232069, 68.25362247498381, 20.4148159771966]","[288.7794730049012, 115.40648527842286, 264.3495107770576]",39190.0,-9700.0
37,"[22.52575033232069, 68.25362247498381, 20.4148159771966]","[288.7794730049012, 115.40648527842286, 264.3495107770576]",39190.0,-9700.0
37,"[22.52575033232069, 68.25362247498381, 20.4148159771966]","[288.7794730049012, 115.40648527842286, 264.3495107770576]",39190.0,-9700.0
37,"[22.52575033232069, 68.25362247498381, 20.4148159771966]","[288.7794730049012, 115.40648527842286, 264.3495107770576]",39190.0,-9700.0
37,"[22.52575033232069, 68.25362247498381, 20.4148159771966]","[288.7794730049012, 115.40648527842286, 264.3495107770576]",39190.0,-9700.0
37,"[22.52575033232069, 68.25362247498381, 20.4148159771966]","[288.7794730049012, 115.40648527842286, 264.3495107770576]",39190.0,-9700.0
37,"[22.53074453449249, 68.59807597338005, 20.0]","[290.49430993084616, 114.16405732962568, 258.22107811735805]",39250.0,-9630.0
38,"[20.0, 68.25362247498381, 20.4148159771966]","[287.33236259564717, 115.40648527842286, 264.3495107770576]",38200.0,-10690.0
38,"[21.06561240581897, 68.25362247498381, 20.4148159771966]","[287.41483576510245, 115.40648527842286, 264.3495107770576]",38450.0,-10440.0
38,"[21.608673382272304, 68.25362247498381, 20.4148159771966]","[287.46392228717417, 115.40648527842286, 264.3495107770576]",38560.0,-10330.0
38,"[20.6008463544423, 68.25362247498381, 21.456216404246195]","[289.3289605228139, 115.40648527842286, 264.17269198668697]",38600.0,-10290.0
38,"[21.979042505203818, 67.28809941722429, 20.55386354341623]","[291.9048944693686, 114.89215411353794, 258.9891534939081]",38780.0,-10110.0
38,"[21.146296355451824, 67.70010245995111, 20.563429407908934]","[290.2332988904948, 114.37339168445051, 256.1178529021418]",39120.0,-10390.0
38,"[20.446648104191784, 66.69112604765695, 20.83293548264786]","[289.63984880237376, 113.07624566002544, 256.412247281777]",39770.0,-10570.0
38,"[21.146296355451824, 66.69112604765695, 20.0]","[290.2332988904948, 113.07624566002544, 255.87457726604868]",39840.0,-10500.0
38,"[21.146296355451824, 66.69112604765695, 20.0]","[290.2332988904948, 113.07624566002544, 255.60968726352968]",39890.0,-10450.0
38,"[21.146296355451824, 66.65820550088355, 20.563429407908934]","[290.2332988904948, 114.1717459163575, 256.1178529021418]",39920.0,-10430.0
39,"[20.0, 68.25362247498381, 20.4148159771966]","[287.33236259564717, 115.40648527842286, 264.3495107770576]",38200.0,-10690.0
